transaction_id,date,num_of_items,order_list,employee,total
230629061,230629,7,"{104039,104023,105018,105003,101009,104008,101018}",Xerxes,29.6
230629062,230629,7,"{104039,104013,201020,104031,105019,101017,104006}",Kelly,24.4
230629063,230629,1,"{103001}",Gabe,5.25
230629064,230629,7,"{104006,201014,101009,101009,103001,102006,101002}",Stacy,25.65
230629065,230629,1,"{102017}",Xerxes,0.5
230629066,230629,1,"{104013}",Quavo,3.45
230629067,230629,2,"{104029,104018}",Felix,8.4
230629068,230629,7,"{102010,105024,105026,201002,104018,103001,105015}",Quavo,29.3
230629069,230629,6,"{101016,101020,106005,201002,101012,102018}",Amy,15.4
230629070,230629,8,"{102007,101015,103001,102006,103001,104021,105023,104035}",Quavo,27.9
230629071,230629,6,"{104036,201022,105007,106009,105015,105017}",Emily,29.0
230629072,230629,2,"{201015,103001}",Uranium,6.6
230629073,230629,7,"{201020,104015,102009,104020,102017,106006,104014}",Uranium,20.85
230629074,230629,2,"{201002,101001}",Helen,4.9
230629075,230629,6,"{105020,104042,101002,104010,103001,101022}",Gabe,24.2
230629076,230629,3,"{105004,103001,106011}",Emily,14.85
230629077,230629,3,"{201013,105022,104036}",Rebecca,13.55
230629078,230629,5,"{104013,104008,104044,201012,105027}",Felix,19.15
230629079,230629,3,"{106006,103001,106010}",Madison,12.75
230629080,230629,4,"{101022,102016,104019,201001}",Cecile,12.15
230629081,230629,3,"{103001,101022,101001}",Cecile,13.05
230629082,230629,9,"{103001,104020,104028,105029,102002,104027,103001,104002,105015}",Stacy,38.8
230629083,230629,1,"{105001}",Madison,4.65
230629084,230629,6,"{105013,106008,103001,103001,106001,201009}",Indigo,26.0
230629085,230629,6,"{101018,104013,101004,105001,105028,104022}",Oppenheimer,21.45
230629086,230629,8,"{103001,104029,201015,104021,101002,104003,104037,201014}",Zimbabwe,32.0
230629087,230629,5,"{103001,102007,103001,105014,201022}",Cecile,17.5
230629088,230629,5,"{104022,104004,106001,101001,201003}",Jessica,17.45
230629089,230629,6,"{104042,105002,103001,103001,201012,104003}",Xerxes,26.5
230629090,230629,3,"{103001,102006,102013}",Bethany,7.5
230629091,230629,9,"{104023,103001,104030,105007,102014,101017,103001,105012,105020}",Xerxes,39.05
230629092,230629,6,"{105022,101005,102003,102009,103001,201005}",Oppenheimer,15.0
230629093,230629,3,"{102010,105028,106001}",Gabe,10.5
230629094,230629,2,"{104045,102007}",Quavo,3.45
230629095,230629,4,"{201002,104033,103001,201004}",Lily,12.5
230629096,230629,1,"{201019}",Cecile,3.25
230629097,230629,8,"{101011,105013,104013,103001,104017,103001,101013,103001}",Jessica,32.15
230629098,230629,5,"{105020,106009,201010,104021,103001}",Rebecca,23.95
230629099,230629,3,"{104015,105016,102015}",Gabe,9.9
230629100,230629,6,"{201012,105023,103001,101008,103001,105023}",Tatiana,29.1
230629101,230629,7,"{201018,201011,201022,106010,104033,103001,103001}",Quavo,29.35
230629102,230629,9,"{106009,102004,103001,105030,104023,105022,106002,105015,104014}",Helen,39.5
230629103,230629,9,"{106002,102008,105030,101009,103001,103001,105017,103001,201017}",Helen,40.9
230629104,230629,2,"{102007,201015}",Bethany,2.95
230629105,230629,6,"{201021,103001,101017,105024,105005,101024}",Gabe,24.65
230629106,230629,4,"{102007,102003,201022,104004}",Madison,7.0
230629107,230629,8,"{104001,105020,105012,102008,103001,101014,104028,103001}",Natalie,50.1
230629108,230629,5,"{102020,201001,102005,105007,101022}",Wylie,11.95
230629109,230629,3,"{104016,105005,105017}",Amy,14.85
230629110,230629,8,"{104040,103001,101001,104009,104002,201003,105023,103001}",Cecile,30.8
230629111,230629,5,"{104029,104025,201015,105005,102004}",Uranium,18.3
230629112,230629,6,"{104033,103001,105030,102011,103001,103001}",Wylie,27.45
230629113,230629,1,"{104003}",Felix,3.45
230629114,230629,6,"{105003,103001,105022,104025,102011,103001}",Zimbabwe,25.55
230629115,230629,5,"{201006,105019,104041,201005,101015}",Precilla,13.9
230629116,230629,7,"{201001,103001,103001,105020,102013,103001,104005}",Felix,27.7
230629117,230629,4,"{201002,102006,105023,104037}",Jessica,13.1
230629118,230629,7,"{102019,101001,103001,106002,104015,101010,101002}",Gabe,25.5
230629119,230629,8,"{102013,201007,105021,102013,104009,101019,104002,104030}",Uranium,27.3
230629120,230629,6,"{103001,101015,201015,104011,101012,105017}",Cecile,19.35
230629121,230629,1,"{102011}",Felix,0.6
230629122,230629,8,"{201019,102006,102008,201001,104029,102018,103001,103001}",Natalie,24.2
230629123,230629,6,"{104001,201014,103001,103001,104007,103001}",Wylie,21.9
230629124,230629,5,"{101012,103001,103001,201012,103001}",Precilla,24.45
230629125,230629,1,"{201007}",Uranium,3.45
230629126,230629,9,"{104015,104012,104033,101012,106009,105010,103001,105026,103001}",Wylie,43.95
230629127,230629,5,"{104042,105017,105014,201015,201017}",Wylie,20.75
230629128,230629,9,"{103001,101009,103001,102003,101019,105012,201012,201010,104036}",Bethany,37.7
230629129,230629,5,"{104003,101002,101022,101003,105021}",Bethany,20.35
230629130,230629,2,"{106006,103001}",Emily,9.1
230629131,230629,2,"{104019,105017}",Precilla,10.1
230629132,230629,2,"{103001,105018}",Tatiana,10.4
230629133,230629,7,"{102013,101011,103001,101013,105004,102015,103001}",Wylie,22.6
230629134,230629,9,"{201004,102003,103001,105024,103001,103001,104045,104019,201020}",Helen,33.6
230629135,230629,4,"{102006,101005,102011,201019}",Wylie,9.05
230629136,230629,2,"{105011,104043}",Xerxes,8.6
230629137,230629,3,"{103001,105005,104007}",Precilla,14.05
230629138,230629,1,"{101024}",Bethany,5.65
230629139,230629,6,"{105006,103001,101004,104008,103001,106012}",Vector,28.7
230629140,230629,6,"{104026,103001,103001,103001,103001,103001}",Amy,25.7
230629141,230629,5,"{201014,104035,103001,104043,104026}",Emily,19.95
230629142,230629,4,"{101011,201004,105021,101010}",Cecile,15.3
230629143,230629,2,"{103001,201007}",Zimbabwe,8.9
230629144,230629,9,"{104021,104020,201005,201011,106008,105010,105009,201019,103001}",Stacy,38.65
230629145,230629,1,"{201020}",Stacy,2.95
230629146,230629,5,"{105010,103001,103001,103001,201017}",Xerxes,24.75
230629147,230629,9,"{101018,103001,201016,201006,104033,104045,201017,105023,101022}",Wylie,32.5
230629148,230629,4,"{101003,103001,102001,105002}",Natalie,15.65
230629149,230629,7,"{101008,105005,105021,104028,201001,102015,103001}",Stacy,28.4
230629150,230629,9,"{105017,201022,104013,201020,102002,201009,105013,104020,101011}",Vector,34.0
230629151,230629,3,"{104017,104008,104011}",Jessica,9.75
230629152,230629,5,"{101023,103001,105029,106005,201015}",Lily,21.05
230629153,230629,2,"{106011,105026}",Wylie,9.6
230629154,230629,2,"{101010,104034}",Oppenheimer,7.9
230629155,230629,3,"{103001,103001,106010}",Amy,13.55
230629156,230629,8,"{103001,101022,103001,103001,104024,106005,103001,106001}",Madison,36.5
230629157,230629,8,"{103001,106001,105011,101010,105029,102006,201003,103001}",Indigo,33.6
230630000,230630,9,"{201003,103001,101004,103001,101012,105016,103001,101019,105016}",Jessica,36.05
230630001,230630,6,"{102013,101012,105017,103001,103001,102005}",Wylie,21.1
230630002,230630,7,"{101014,201003,104009,101008,104001,201021,104008}",Quavo,39.8
230630003,230630,9,"{101005,201016,101014,201012,101007,201020,102019,201002,105022}",Stacy,44.25
230630004,230630,5,"{104009,104011,104042,105020,102002}",Tatiana,16.6
230630005,230630,3,"{102020,105011,103001}",Stacy,9.0
230630006,230630,3,"{104008,106009,104027}",Helen,12.65
230630007,230630,3,"{104028,103001,102009}",Kelly,9.6
230630008,230630,3,"{103001,103001,102020}",Stacy,10.4
230630009,230630,3,"{106004,105001,104039}",Quavo,12.55
230630010,230630,3,"{105022,103001,103001}",Xerxes,16.35
230630011,230630,2,"{101008,104011}",Stacy,7.9
230630012,230630,5,"{105008,104020,105026,105023,101007}",Oppenheimer,25.85
230630013,230630,6,"{103001,103001,106003,201004,103001,104009}",Rebecca,25.3
230630014,230630,2,"{201003,103001}",Precilla,6.9
230630015,230630,5,"{104017,105012,106007,103001,201001}",Vector,19.85
230630016,230630,3,"{106004,201002,102006}",Lily,6.45
230630017,230630,1,"{103001}",Gabe,5.45
230630018,230630,7,"{105016,101008,104008,201007,104032,105021,101021}",Quavo,31.85
230630019,230630,3,"{102007,103001,106004}",Amy,6.2
230630020,230630,3,"{201004,103001,101018}",Uranium,3.4
230630021,230630,5,"{101022,103001,103001,105029,102013}",Uranium,21.4
230630022,230630,1,"{201021}",Wylie,3.25
230630023,230630,1,"{105026}",Amy,5.65
230630024,230630,5,"{104025,103001,105009,103001,201022}",Wylie,23.45
230630025,230630,3,"{103001,101003,201006}",Emily,11.15
230630026,230630,3,"{101018,201015,104018}",Xerxes,6.4
230630027,230630,4,"{102013,103001,105028,105023}",Zimbabwe,15.75
230630028,230630,2,"{101021,103001}",Indigo,10.9
230630029,230630,2,"{101020,104025}",Indigo,8.4
230630030,230630,4,"{101021,104013,102001,101018}",Emily,9.4
230630031,230630,1,"{101004}",Amy,3.75
230630032,230630,2,"{101003,104016}",Vector,6.2
230630033,230630,6,"{104017,103001,103001,101015,104044,102004}",Rebecca,16.6
230630034,230630,9,"{103001,101011,201002,101003,102014,104019,103001,103001,103001}",Quavo,33.5
230630035,230630,6,"{103001,104016,101004,101007,103001,104036}",Madison,26.0
230630036,230630,2,"{201013,106008}",Rebecca,7.6
230630037,230630,7,"{101003,101020,104001,201016,103001,104025,201009}",Jessica,25.65
230630038,230630,5,"{104042,104038,201017,103001,201010}",Stacy,19.35
230630039,230630,5,"{104009,201007,103001,106002,201022}",Precilla,20.45
230630040,230630,9,"{103001,104039,103001,104028,106011,104004,104027,105023,102010}",Natalie,39.3
230630041,230630,3,"{102015,104034,104007}",Indigo,7.7
230630042,230630,3,"{104039,104019,201003}",Jessica,11.85
230630043,230630,2,"{103001,103001}",Amy,9.3
230630044,230630,1,"{102007}",Rebecca,0.0
230630045,230630,8,"{102002,103001,106010,106009,101006,104021,105018,104038}",Zimbabwe,34.25
230630046,230630,3,"{105019,104031,103001}",Quavo,13.25
230630047,230630,8,"{201017,105021,104039,103001,101018,104007,101012,105017}",Uranium,33.15
230630048,230630,4,"{201011,103001,101011,104035}",Rebecca,14.6
230630049,230630,1,"{101009}",Lily,4.95
230630050,230630,9,"{201012,104029,101008,104044,103001,106009,201009,105025,102008}",Xerxes,34.5
230630051,230630,7,"{101024,201011,103001,201019,104043,103001,105015}",Tatiana,29.85
230630052,230630,3,"{104035,105019,104004}",Lily,12.35
230630053,230630,3,"{104013,101013,101006}",Xerxes,8.4
230630054,230630,6,"{103001,201019,103001,102003,102008,103001}",Lily,17.4
230630055,230630,4,"{104006,102001,101011,104002}",Rebecca,12.15
230630056,230630,4,"{101011,103001,105022,106004}",Xerxes,17.8
230630057,230630,7,"{102013,201013,101007,102002,103001,104038,103001}",Quavo,22.75
230630058,230630,7,"{104040,102020,103001,104033,103001,104020,104003}",Lily,26.6
230630059,230630,3,"{105024,105014,103001}",Helen,17.55
230630060,230630,2,"{101012,103001}",Bethany,10.9
230630061,230630,2,"{104032,201003}",Quavo,7.2
230630062,230630,5,"{101014,102012,105005,102004,106010}",Xerxes,30.4
230630063,230630,1,"{101023}",Stacy,5.25
230630064,230630,2,"{106009,104017}",Lily,7.7
230630065,230630,5,"{102008,101021,101024,105029,201006}",Helen,20.3
230630066,230630,5,"{104025,104043,104041,105024,101002}",Gabe,19.05
230630067,230630,8,"{103001,101018,201004,104045,103001,201004,102006,103001}",Helen,21.85
230630068,230630,3,"{103001,104026,103001}",Oppenheimer,13.55
230630069,230630,1,"{101008}",Emily,4.65
230630070,230630,2,"{104010,101015}",Wylie,2.95
230630071,230630,7,"{106005,104043,101008,103001,201002,104034,106003}",Kelly,26.25
230630072,230630,2,"{106007,104026}",Stacy,7.9
230630073,230630,5,"{102010,105013,102006,104042,103001}",Vector,14.7
230630074,230630,3,"{106011,103001,104044}",Felix,9.65
230630075,230630,8,"{103001,103001,101002,104039,104012,104026,104044,105002}",Felix,34.3
230630076,230630,8,"{106006,104001,106010,104042,201007,103001,201007,103001}",Zimbabwe,30.5
230630077,230630,6,"{201016,103001,201020,104042,104019,105022}",Stacy,23.6
230630078,230630,8,"{101005,201019,104009,201003,106001,101021,105021,104045}",Wylie,32.2
230630079,230630,3,"{104023,104013,103001}",Quavo,14.25
230630080,230630,1,"{104019}",Stacy,4.65
230630081,230630,6,"{105021,105017,104004,201003,104022,106010}",Rebecca,24.7
230630082,230630,7,"{105016,105014,201018,101015,102010,105028,102001}",Natalie,19.8
230630083,230630,6,"{101019,104025,104028,105006,103001,101012}",Gabe,27.0
230630084,230630,3,"{103001,201011,201006}",Lily,12.15
230630085,230630,7,"{104040,201008,105004,101009,104003,103001,102004}",Xerxes,22.7
230630086,230630,9,"{102016,201005,101017,104019,105005,102020,104017,103001,105009}",Xerxes,27.9
230630087,230630,4,"{104020,102011,103001,101010}",Quavo,12.75
230630088,230630,9,"{101018,101017,102017,101003,104022,105009,105016,201019,103001}",Natalie,27.7
230630089,230630,2,"{103001,103001}",Felix,10.7
230630090,230630,7,"{106008,105025,105001,104035,201003,101010,106002}",Uranium,29.85
230630091,230630,4,"{106003,104007,103001,102008}",Xerxes,14.75
230630092,230630,7,"{104005,102007,105005,103001,106002,105011,101011}",Vector,29.8
230630093,230630,8,"{105007,104039,102011,103001,101011,103001,104043,103001}",Indigo,29.85
230630094,230630,7,"{105019,105010,105018,102011,106007,102015,105002}",Zimbabwe,25.95
230630095,230630,2,"{102010,102001}",Bethany,1.6
230630096,230630,2,"{201005,102011}",Zimbabwe,2.85
230630097,230630,7,"{103001,103001,103001,201019,102012,201009,101022}",Bethany,26.9
230630098,230630,1,"{101016}",Felix,0.0
230630099,230630,1,"{105017}",Jessica,5.45
230630100,230630,6,"{103001,101001,104028,104014,103001,104012}",Zimbabwe,24.5
230630101,230630,7,"{201007,201003,104042,104045,101001,105025,102008}",Lily,20.8
230630102,230630,4,"{105002,101014,104022,104031}",Stacy,34.75
230630103,230630,1,"{103001}",Emily,5.65
230630104,230630,7,"{105004,201014,101024,104033,102012,105018,201021}",Natalie,29.9
230630105,230630,6,"{104045,105003,104028,201021,103001,103001}",Amy,26.1
230630106,230630,4,"{104014,103001,101014,102008}",Vector,27.9
230630107,230630,3,"{201016,201016,104028}",Indigo,10.55
230630108,230630,8,"{104044,103001,201013,106005,103001,104021,201022,104016}",Rebecca,31.6
230630109,230630,4,"{101012,103001,104029,106005}",Vector,17.8
230630110,230630,3,"{105010,102007,201015}",Wylie,7.9
230630111,230630,7,"{102016,105025,102018,201012,103001,103001,103001}",Precilla,22.75
230630112,230630,4,"{102001,104039,103001,201004}",Zimbabwe,12.15
230630113,230630,7,"{103001,101011,106002,201010,102008,201015,104013}",Felix,26.0
230630114,230630,5,"{105009,101008,105010,104007,201017}",Rebecca,21.75
230630115,230630,8,"{201012,105002,104032,105027,103001,106010,201014,106007}",Amy,32.4
230630116,230630,6,"{105015,104040,103001,103001,201017,104029}",Bethany,26.4
230630117,230630,5,"{101009,106008,104016,105023,103001}",Madison,22.95
230630118,230630,4,"{105011,103001,103001,106009}",Natalie,20.4
230630119,230630,3,"{103001,104017,201005}",Cecile,9.15
230630120,230630,4,"{103001,104014,201017,103001}",Tatiana,17.9
230630121,230630,4,"{104027,103001,102014,105030}",Xerxes,15.35
230630122,230630,7,"{102012,101015,104031,101013,106007,104006,102006}",Indigo,13.8
230630123,230630,7,"{201018,106007,103001,101019,105022,105011,201014}",Madison,29.85
230630124,230630,6,"{105019,103001,101013,104041,101007,101012}",Precilla,22.25
230630125,230630,4,"{104002,201020,105020,105013}",Helen,16.8
230701000,230701,8,"{104010,106005,104029,103001,101014,201007,104010,106008}",Bethany,46.75
230701001,230701,7,"{105016,106010,201011,105016,105023,201011,201009}",Emily,28.65
230701002,230701,9,"{105001,201004,103001,201009,102013,102006,104019,105003,104003}",Jessica,29.9
230701003,230701,9,"{105030,103001,201012,101011,103001,201014,103001,201017,105012}",Rebecca,40.55
230701004,230701,4,"{103001,102004,104035,106012}",Uranium,12.55
230701005,230701,4,"{104016,105017,102003,103001}",Tatiana,14.05
230701006,230701,1,"{101015}",Tatiana,0.0
230701007,230701,4,"{101006,103001,103001,104034}",Tatiana,17.7
230701008,230701,5,"{106008,201015,101009,103001,201007}",Oppenheimer,19.75
230701009,230701,3,"{101021,105030,201013}",Kelly,14.55
230701010,230701,5,"{104012,104024,101023,104033,105022}",Felix,24.95
230701011,230701,6,"{102018,105010,105023,201021,104038,201003}",Quavo,21.05
230701012,230701,8,"{106008,104011,104025,106001,101013,201007,103001,101019}",Kelly,29.45
230701013,230701,7,"{101003,104008,101002,101022,105016,102016,104027}",Lily,24.3
230701014,230701,7,"{103001,102013,103001,101001,105030,106005,104004}",Kelly,24.9
230701015,230701,4,"{102016,105016,101002,104014}",Wylie,12.05
230701016,230701,1,"{101019}",Madison,3.95
230701017,230701,1,"{201007}",Amy,3.45
230701018,230701,6,"{102017,106012,103001,201020,103001,101005}",Helen,21.55
230701019,230701,4,"{105029,103001,102016,102002}",Stacy,11.6
230701020,230701,6,"{201007,201005,104037,201020,106011,103001}",Indigo,22.0
230701021,230701,7,"{103001,106012,104021,103001,103001,104012,102020}",Tatiana,27.3
230701022,230701,6,"{103001,101003,102009,201007,103001,104034}",Zimbabwe,20.45
230701023,230701,2,"{102005,104029}",Xerxes,4.95
230701024,230701,6,"{102017,102015,103001,105007,102017,102011}",Kelly,12.8
230701025,230701,2,"{201018,104010}",Helen,5.9
230701026,230701,4,"{102006,201009,104019,102004}",Wylie,9.65
230701027,230701,1,"{101017}",Kelly,0.0
230701028,230701,8,"{101018,201014,201016,104040,201011,101020,102009,106004}",Natalie,20.6
230701029,230701,9,"{105018,102002,104039,105012,105020,106006,104002,104031,103001}",Quavo,39.6
230701030,230701,2,"{105014,105030}",Helen,11.6
230701031,230701,4,"{101009,102006,101009,105001}",Bethany,15.8
230701032,230701,4,"{103001,106007,102013,104004}",Xerxes,11.55
230701033,230701,7,"{103001,101016,105013,101007,101013,103001,201016}",Emily,22.45
230701034,230701,3,"{103001,102008,105028}",Oppenheimer,10.7
230701035,230701,8,"{104019,102009,103001,103001,104043,105028,105026,105025}",Wylie,33.85
230701036,230701,4,"{103001,102010,103001,103001}",Quavo,15.55
230701037,230701,8,"{105023,101019,201017,105003,201020,101018,104032,101015}",Bethany,26.5
230701038,230701,3,"{103001,104042,201011}",Vector,12.35
230701039,230701,5,"{101022,201005,102007,103001,106009}",Emily,16.9
230701040,230701,5,"{104035,104009,105018,201002,103001}",Stacy,21.15
230701041,230701,9,"{105011,105010,201018,105023,105002,201008,104018,104004,103001}",Indigo,39.25
230701042,230701,2,"{103001,105018}",Indigo,11.4
230701043,230701,4,"{105016,104010,105012,102003}",Helen,14.35
230701044,230701,1,"{105018}",Xerxes,5.75
230701045,230701,3,"{104018,103001,105017}",Oppenheimer,13.35
230701046,230701,7,"{103001,105001,103001,103001,105010,103001,103001}",Amy,34.45
230701047,230701,1,"{101004}",Rebecca,3.75
230701048,230701,2,"{105019,102007}",Lily,4.95
230701049,230701,8,"{101013,201004,102012,101001,102011,104005,104011,201009}",Oppenheimer,15.45
230701050,230701,8,"{104035,104022,105021,105021,102020,101012,104020,103001}",Tatiana,36.65
230701051,230701,6,"{105016,201008,201012,102007,103001,104006}",Helen,18.95
230701052,230701,5,"{103001,103001,104021,102005,103001}",Cecile,17.3
230701053,230701,6,"{106006,103001,103001,103001,101024,103001}",Xerxes,28.1
230701054,230701,8,"{103001,104013,201010,101024,201004,105003,201022,103001}",Rebecca,32.4
230701055,230701,4,"{103001,101014,103001,101013}",Xerxes,28.1
230701056,230701,6,"{201008,106011,201004,106009,101007,104028}",Xerxes,20.9
230701057,230701,3,"{101019,103001,102006}",Oppenheimer,8.85
230701058,230701,2,"{201001,103001}",Uranium,5.5
230701059,230701,6,"{104039,103001,105007,103001,101008,101016}",Zimbabwe,23.45
230701060,230701,9,"{201002,105025,104037,105009,103001,106010,103001,105026,106012}",Madison,40.65
230701061,230701,9,"{101020,101017,105001,101006,101012,104024,101005,104002,102012}",Wylie,31.85
230701062,230701,2,"{201010,102014}",Kelly,4.05
230701063,230701,7,"{105024,105028,104015,101015,101003,103001,201004}",Xerxes,22.9
230701064,230701,9,"{102009,104025,101023,101009,103001,102020,104022,103001,106009}",Amy,32.95
230701065,230701,4,"{103001,104030,102008,103001}",Zimbabwe,13.65
230701066,230701,6,"{104021,101003,102016,201018,102011,104030}",Vector,18.6
230701067,230701,4,"{104008,102017,201013,104004}",Wylie,10.35
230701068,230701,3,"{101012,103001,104040}",Tatiana,13.55
230701069,230701,2,"{104037,105026}",Amy,9.6
230701070,230701,3,"{101020,105006,104013}",Xerxes,14.65
230701071,230701,3,"{103001,201019,105028}",Jessica,13.65
230701072,230701,1,"{103001}",Zimbabwe,5.25
230701073,230701,1,"{105005}",Jessica,6.45
230701074,230701,4,"{105013,104002,105002,102010}",Helen,14.25
230701075,230701,9,"{103001,105028,105025,102009,104022,105011,104009,102012,104011}",Kelly,32.45
230701076,230701,6,"{103001,105029,201001,103001,102020,103001}",Oppenheimer,21.75
230701077,230701,2,"{102012,104032}",Jessica,5.45
230701078,230701,8,"{103001,105022,201017,104038,106001,105017,102009,102014}",Zimbabwe,29.1
230701079,230701,4,"{101009,104040,102012,104029}",Oppenheimer,13.35
230701080,230701,8,"{103001,104035,102008,102004,106001,104041,103001,103001}",Rebecca,27.8
230701081,230701,6,"{105008,101016,103001,104004,103001,102014}",Indigo,18.4
230701082,230701,7,"{104028,101019,103001,102006,104029,102003,102002}",Oppenheimer,21.65
230701083,230701,5,"{104003,104041,104019,103001,105008}",Indigo,22.25
230701084,230701,6,"{201001,104028,103001,104042,104018,104036}",Precilla,24.4
230701085,230701,3,"{102016,105020,103001}",Lily,11.6
230701086,230701,7,"{201021,101004,105018,102017,106003,103001,105007}",Jessica,28.8
230701087,230701,4,"{105005,105010,102015,201002}",Cecile,14.45
230701088,230701,9,"{103001,104009,106008,102007,102017,101020,101003,103001,101007}",Oppenheimer,27.25
230701089,230701,8,"{104009,101012,105023,101015,104030,105003,106002,103001}",Indigo,36.55
230701090,230701,4,"{104022,102009,101010,104030}",Rebecca,14.85
230701091,230701,5,"{102002,201010,102009,103001,105019}",Tatiana,15.25
230701092,230701,9,"{104039,201018,103001,102017,104012,101003,104015,101020,105008}",Tatiana,34.5
230701093,230701,6,"{104033,105025,104033,104040,103001,101021}",Rebecca,29.8
230701094,230701,5,"{104018,201002,103001,101021,104044}",Indigo,19.35
230701095,230701,5,"{103001,104041,101008,103001,104038}",Precilla,22.85
230701096,230701,9,"{201020,104033,101016,103001,101013,105010,104011,104002,104040}",Cecile,27.95
230701097,230701,7,"{102014,104034,106003,201005,105006,103001,201022}",Jessica,26.3
230701098,230701,5,"{106012,103001,102020,105025,105024}",Xerxes,20.8
230701099,230701,7,"{103001,103001,104036,102020,103001,101015,101021}",Precilla,21.65
230701100,230701,3,"{105004,102008,104016}",Oppenheimer,9.2
230701101,230701,7,"{102011,101023,103001,102006,201009,105023,104032}",Uranium,26.4
230701102,230701,3,"{102007,104008,101024}",Cecile,8.9
230701103,230701,6,"{101020,106012,102018,103001,104030,105013}",Rebecca,25.65
230701104,230701,5,"{104040,104019,103001,105008,103001}",Stacy,21.95
230701105,230701,9,"{103001,105016,104002,104008,104021,102007,103001,106001,101015}",Gabe,31.95
230701106,230701,9,"{201017,103001,106002,106003,105010,104029,104044,104039,102020}",Cecile,37.4
230701107,230701,3,"{102017,102009,201022}",Zimbabwe,4.35
230701108,230701,2,"{103001,104033}",Jessica,10.6
230701109,230701,6,"{106008,104045,103001,103001,101012,101017}",Indigo,22.15
230701110,230701,4,"{103001,102001,103001,103001}",Natalie,17.05
230701111,230701,7,"{106003,105027,105013,102003,105012,104043,103001}",Uranium,31.5
230701112,230701,6,"{201019,102003,104011,101011,103001,101021}",Xerxes,21.15
230701113,230701,8,"{105009,102002,104012,201015,201001,103001,201014,103001}",Kelly,29.05
230701114,230701,2,"{104009,105009}",Kelly,9.4
230701115,230701,4,"{103001,101021,103001,105002}",Kelly,18.2
230701116,230701,2,"{103001,101011}",Precilla,9.6
230701117,230701,6,"{105019,104005,104032,102020,104040,201012}",Helen,19.35
230701118,230701,2,"{106010,105023}",Emily,9.1
230701119,230701,2,"{103001,102017}",Helen,3.85
230701120,230701,8,"{101007,103001,105028,103001,103001,102017,105016,103001}",Gabe,32.45
230702000,230702,1,"{106001}",Lily,4.95
230702001,230702,3,"{102015,106006,103001}",Helen,8.7
230702002,230702,3,"{103001,102002,101024}",Precilla,11.9
230702003,230702,9,"{101023,101012,201006,102001,106011,103001,103001,101023,105026}",Rebecca,38.8
230702004,230702,4,"{201004,104040,102020,104039}",Wylie,8.85
230702005,230702,7,"{103001,101009,106007,103001,103001,105004,104032}",Lily,31.55
230702006,230702,1,"{101015}",Precilla,0.0
230702007,230702,6,"{103001,101018,104012,101002,104041,104015}",Uranium,19.55
230702008,230702,2,"{104030,104036}",Stacy,10.6
230702009,230702,8,"{106005,104006,104016,201007,104027,201016,103001,201017}",Xerxes,29.5
230702010,230702,5,"{105006,104015,101009,105030,103001}",Oppenheimer,27.05
230702011,230702,4,"{102016,103001,105001,102020}",Cecile,8.5
230702012,230702,6,"{105023,105024,103001,101021,103001,101008}",Cecile,31.1
230702013,230702,1,"{101005}",Lily,3.95
230702014,230702,8,"{105025,201007,103001,106005,105005,104033,102010,103001}",Felix,35.25
230702015,230702,1,"{104013}",Emily,3.45
230702016,230702,6,"{105018,101017,103001,104005,201015,105004}",Indigo,23.05
230702017,230702,5,"{101014,101015,201002,101019,105016}",Zimbabwe,30.85
230702018,230702,4,"{106012,103001,103001,105023}",Helen,21.4
230702019,230702,7,"{103001,105024,103001,101019,101013,102003,201022}",Indigo,25.55
230702020,230702,9,"{106002,103001,105002,103001,103001,101012,104038,104043,104008}",Quavo,38.15
230702021,230702,3,"{106010,105001,105011}",Jessica,13.75
230702022,230702,7,"{104044,101013,103001,105021,106002,201015,103001}",Emily,28.3
230702023,230702,6,"{104025,106010,102009,104042,201022,104007}",Natalie,17.65
230702024,230702,3,"{201015,101007,106011}",Indigo,10.85
230702025,230702,3,"{105013,106008,101013}",Kelly,9.4
230702026,230702,1,"{102001}",Gabe,1.0
230702027,230702,1,"{104022}",Amy,4.65
230702028,230702,3,"{104022,101010,103001}",Natalie,14.05
230702029,230702,7,"{106010,101005,105020,104022,105004,101009,103001}",Tatiana,33.75
230702030,230702,8,"{201018,201020,103001,102005,104028,104003,104011,103001}",Rebecca,28.05
230702031,230702,3,"{104027,103001,104039}",Uranium,15.05
230702032,230702,6,"{103001,102018,105017,105008,101009,105025}",Tatiana,26.95
230702033,230702,1,"{104007}",Kelly,2.95
230702034,230702,3,"{104033,104028,101024}",Gabe,15.95
230702035,230702,6,"{201001,101023,104036,105016,102007,201012}",Wylie,20.35
230702036,230702,7,"{103001,105013,104034,102004,104024,105028,104025}",Xerxes,26.2
230702037,230702,8,"{103001,103001,104031,101007,105002,104042,101013,101007}",Zimbabwe,31.25
230702038,230702,7,"{101023,104028,104014,103001,105008,104028,103001}",Vector,35.05
230702039,230702,5,"{102009,101010,104045,104002,103001}",Lily,16.9
230702040,230702,7,"{101016,102008,106007,102010,101021,105015,105003}",Vector,21.3
230702041,230702,6,"{101011,201019,103001,105011,201005,103001}",Oppenheimer,26.3
230702042,230702,2,"{101020,105006}",Madison,11.2
230702043,230702,1,"{103001}",Wylie,5.75
230702044,230702,8,"{102009,105020,103001,105025,105017,101008,102010,201009}",Xerxes,31.3
230702045,230702,5,"{101005,106001,105016,201007,102006}",Gabe,18.25
